readableDate,sessionDuration,0
07:38,120000.0,2
07:38,480000.0,1
07:38,600000.0,1
07:38,720000.0,2
07:38,840000.0,1
07:38,1200000.0,1
07:38,1800000.0,1
07:38,4440000.0,1
07:38,5280000.0,1
07:38,5880000.0,1
07:38,9840000.0,1
07:38,13680000.0,1
07:39,120000.0,1
07:39,480000.0,1
07:39,1680000.0,1
07:39,3000000.0,1
07:39,3120000.0,3
07:39,5040000.0,1
07:39,5880000.0,1
07:39,15120000.0,1
07:40,240000.0,2
07:40,600000.0,1
07:40,720000.0,1
07:40,840000.0,2
07:40,960000.0,1
07:40,1320000.0,1
07:40,1920000.0,1
07:40,4560000.0,1
07:40,5400000.0,1
07:40,6000000.0,1
07:40,9960000.0,1
07:40,13800000.0,1
07:41,120000.0,1
07:41,240000.0,1
07:41,600000.0,1
07:41,1800000.0,1
07:41,3120000.0,1
07:41,3240000.0,3
07:41,5160000.0,1
07:41,6000000.0,1
07:41,15240000.0,1
07:42,360000.0,2
07:42,720000.0,1
07:42,840000.0,1
07:42,960000.0,2
07:42,1080000.0,1
07:42,1440000.0,1
07:42,2040000.0,1
07:42,4680000.0,1
07:42,5520000.0,1
07:42,6120000.0,1
07:42,10080000.0,1
07:42,13920000.0,1
07:43,240000.0,1
07:43,360000.0,1
07:43,720000.0,1
07:43,1920000.0,1
07:43,3240000.0,1
07:43,3360000.0,3
07:43,5280000.0,1
07:43,6120000.0,1
07:43,15360000.0,1
07:44,120000.0,1
07:44,480000.0,2
07:44,840000.0,1
07:44,960000.0,1
07:44,1080000.0,2
07:44,1200000.0,1
07:44,1560000.0,1
07:44,2160000.0,1
07:44,5640000.0,1
07:44,6240000.0,1
07:44,10200000.0,1
07:44,14040000.0,1
07:45,360000.0,1
07:45,480000.0,1
07:45,600000.0,1
07:45,840000.0,1
07:45,2040000.0,1
07:45,3360000.0,1
07:45,3480000.0,3
07:45,5400000.0,1
07:45,6240000.0,1
07:45,15480000.0,1
07:46,240000.0,1
07:46,600000.0,2
07:46,960000.0,1
07:46,1080000.0,1
07:46,1200000.0,1
07:46,1320000.0,1
07:46,1680000.0,1
07:46,2280000.0,1
07:46,4800000.0,1
07:46,5760000.0,1
07:46,6360000.0,1
07:46,10320000.0,1
07:46,14160000.0,1
07:47,480000.0,1
07:47,720000.0,1
07:47,960000.0,1
07:47,2160000.0,1
07:47,3480000.0,1
07:47,3600000.0,3
07:47,5520000.0,1
07:47,6360000.0,1
07:47,15600000.0,1
07:48,360000.0,1
07:48,720000.0,2
07:48,1080000.0,1
07:48,1200000.0,1
07:48,1320000.0,1
07:48,1440000.0,1
07:48,1800000.0,1
07:48,2400000.0,1
07:48,4920000.0,1
07:48,5880000.0,1
07:48,6480000.0,1
07:48,10440000.0,1
07:48,14280000.0,1
07:49,600000.0,1
07:49,840000.0,1
07:49,1080000.0,1
07:49,2280000.0,1
07:49,3600000.0,1
07:49,3720000.0,3
07:49,5640000.0,1
07:49,6480000.0,1
07:49,15720000.0,1
07:50,480000.0,1
07:50,840000.0,2
07:50,1200000.0,1
07:50,1320000.0,1
07:50,1440000.0,1
07:50,1560000.0,1
07:50,1920000.0,1
07:50,5040000.0,1
07:50,6000000.0,1
07:50,6600000.0,1
07:50,10560000.0,1
07:50,14400000.0,1
07:51,120000.0,1
07:51,720000.0,1
07:51,960000.0,1
07:51,1200000.0,1
07:51,2400000.0,1
07:51,3720000.0,1
07:51,3840000.0,3
07:51,5760000.0,1
07:51,6600000.0,1
07:51,15840000.0,1
07:52,600000.0,1
07:52,960000.0,2
07:52,1200000.0,1
07:52,1320000.0,1
07:52,1440000.0,1
07:52,1560000.0,1
07:52,1680000.0,1
07:52,2040000.0,1
07:52,5160000.0,1
07:52,6120000.0,1
07:52,6720000.0,1
07:52,10680000.0,1
07:52,14520000.0,1
07:53,840000.0,1
07:53,1080000.0,1
07:53,1320000.0,1
07:53,2520000.0,1
07:53,3840000.0,1
07:53,3960000.0,1
07:53,5880000.0,1
07:53,6720000.0,1
07:53,15960000.0,1
07:54,720000.0,1
07:54,1080000.0,2
07:54,1320000.0,1
07:54,1440000.0,1
07:54,1560000.0,1
07:54,1680000.0,1
07:54,1800000.0,1
07:54,2160000.0,1
07:54,5280000.0,1
07:54,6240000.0,1
07:54,6840000.0,1
07:54,10800000.0,1
07:54,14640000.0,1
07:55,120000.0,1
07:55,960000.0,1
07:55,1200000.0,1
07:55,1440000.0,1
07:55,2640000.0,1
07:55,3960000.0,3
07:55,4080000.0,1
07:55,6000000.0,1
07:55,6840000.0,1
07:55,16080000.0,1
07:56,840000.0,1
07:56,1200000.0,2
07:56,1440000.0,1
07:56,1560000.0,1
07:56,1680000.0,1
07:56,1800000.0,1
07:56,1920000.0,1
07:56,2280000.0,1
07:56,5400000.0,1
07:56,6360000.0,1
07:56,6960000.0,1
07:56,10920000.0,1
07:56,14760000.0,1
07:57,120000.0,1
07:57,1080000.0,1
07:57,1320000.0,1
07:57,1560000.0,1
07:57,2760000.0,1
07:57,4080000.0,3
07:57,4200000.0,1
07:57,6120000.0,1
07:57,6960000.0,1
07:57,16200000.0,1
